,created_at,id,id_str,sentiment,School_reopening,2020Election,News_State_Economy,Policies_Mask_Safty,General_Critics,dominant_topic
35051,2020-08-15 23:50:34+00:00,1.29E+18,1.29E+18,0,0.05,0.05,0.05,0.05,0.8,4
35052,2020-08-15 23:50:19+00:00,1.29E+18,1.29E+18,1,0.2,0.2,0.2,0.2,0.2,0
35053,2020-08-15 23:50:15+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.47,0.03,0.45,2
35054,2020-08-15 23:50:13+00:00,1.29E+18,1.29E+18,0,0.05,0.05,0.05,0.54,0.3,3
35055,2020-08-15 23:50:05+00:00,1.29E+18,1.29E+18,0,0.03,0.03,0.24,0.03,0.66,4
35056,2020-08-15 23:49:34+00:00,1.29E+18,1.29E+18,-1,0.1,0.1,0.6,0.1,0.1,2
35057,2020-08-15 23:49:26+00:00,1.29E+18,1.29E+18,1,0.02,0.21,0.33,0.02,0.41,4
35058,2020-08-15 23:49:24+00:00,1.29E+18,1.29E+18,1,0.12,0.02,0.12,0.02,0.71,4
35059,2020-08-15 23:49:07+00:00,1.29E+18,1.29E+18,0,0.05,0.05,0.05,0.05,0.8,4
35060,2020-08-15 23:48:53+00:00,1.29E+18,1.29E+18,-1,0.93,0.02,0.02,0.02,0.02,0
35061,2020-08-15 23:48:29+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
35062,2020-08-15 23:48:24+00:00,1.29E+18,1.29E+18,0,0.05,0.36,0.05,0.05,0.48,4
35063,2020-08-15 23:48:05+00:00,1.29E+18,1.29E+18,1,0.07,0.35,0.45,0.07,0.07,2
35064,2020-08-15 23:47:48+00:00,1.29E+18,1.29E+18,-1,0.05,0.8,0.05,0.05,0.05,1
35065,2020-08-15 23:47:44+00:00,1.29E+18,1.29E+18,-1,0.02,0.02,0.13,0.02,0.81,4
35066,2020-08-15 23:47:35+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
35067,2020-08-15 23:47:34+00:00,1.29E+18,1.29E+18,-1,0.03,0.22,0.03,0.69,0.03,3
35068,2020-08-15 23:47:15+00:00,1.29E+18,1.29E+18,-1,0.02,0.02,0.02,0.26,0.69,4
35069,2020-08-15 23:47:03+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.1,0.6,4
35070,2020-08-15 23:46:39+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.6,0.1,3
35071,2020-08-15 23:46:21+00:00,1.29E+18,1.29E+18,-1,0.02,0.27,0.66,0.02,0.02,2
35072,2020-08-15 23:46:19+00:00,1.29E+18,1.29E+18,-1,0.22,0.03,0.25,0.03,0.48,4
35073,2020-08-15 23:46:17+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
35074,2020-08-15 23:46:15+00:00,1.29E+18,1.29E+18,-1,0.59,0.1,0.1,0.1,0.1,0
35075,2020-08-15 23:46:15+00:00,1.29E+18,1.29E+18,1,0.05,0.79,0.05,0.05,0.05,1
35076,2020-08-15 23:46:12+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.6,0.1,0.1,2
35077,2020-08-15 23:45:53+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.73,0.07,3
35078,2020-08-15 23:45:53+00:00,1.29E+18,1.29E+18,-1,0.04,0.04,0.27,0.04,0.6,4
35079,2020-08-15 23:45:48+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.1,0.6,4
35080,2020-08-15 23:45:34+00:00,1.29E+18,1.29E+18,0,0.04,0.04,0.04,0.52,0.36,3
35081,2020-08-15 23:45:31+00:00,1.29E+18,1.29E+18,1,0.49,0.03,0.44,0.03,0.03,0
35082,2020-08-15 23:45:05+00:00,1.29E+18,1.29E+18,-1,0.1,0.1,0.1,0.1,0.6,4
35083,2020-08-15 23:44:40+00:00,1.29E+18,1.29E+18,1,0.03,0.36,0.03,0.55,0.03,3
35084,2020-08-15 23:44:29+00:00,1.29E+18,1.29E+18,1,0.35,0.03,0.34,0.03,0.24,0
35085,2020-08-15 23:44:28+00:00,1.29E+18,1.29E+18,1,0.03,0.57,0.33,0.03,0.03,1
35086,2020-08-15 23:43:59+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.6,0.1,0.1,2
35087,2020-08-15 23:43:32+00:00,1.29E+18,1.29E+18,-1,0.19,0.46,0.03,0.03,0.29,1
35088,2020-08-15 23:42:45+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.18,0.29,0.47,4
35089,2020-08-15 23:42:43+00:00,1.29E+18,1.29E+18,1,0.55,0.02,0.38,0.02,0.02,0
35090,2020-08-15 23:42:31+00:00,1.29E+18,1.29E+18,0,0.04,0.04,0.84,0.04,0.04,2
35091,2020-08-15 23:42:30+00:00,1.29E+18,1.29E+18,1,0.65,0.03,0.03,0.03,0.24,0
35092,2020-08-15 23:42:28+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.1,0.6,4
35093,2020-08-15 23:42:27+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
35094,2020-08-15 23:42:24+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.03,0.03,0.88,4
35095,2020-08-15 23:42:22+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
35096,2020-08-15 23:42:19+00:00,1.29E+18,1.29E+18,0,0.6,0.1,0.1,0.1,0.1,0
35097,2020-08-15 23:41:54+00:00,1.29E+18,1.29E+18,0,0.1,0.59,0.1,0.1,0.1,1
35098,2020-08-15 23:41:50+00:00,1.29E+18,1.29E+18,1,0.3,0.3,0.36,0.02,0.02,2
35099,2020-08-15 23:41:42+00:00,1.29E+18,1.29E+18,-1,0.03,0.4,0.03,0.52,0.03,3
35100,2020-08-15 23:41:36+00:00,1.29E+18,1.29E+18,-1,0.07,0.07,0.73,0.07,0.07,2
35101,2020-08-15 23:41:27+00:00,1.29E+18,1.29E+18,0,0.07,0.45,0.07,0.35,0.07,1
35102,2020-08-15 23:41:14+00:00,1.29E+18,1.29E+18,0,0.04,0.04,0.56,0.31,0.04,2
35103,2020-08-15 23:40:42+00:00,1.29E+18,1.29E+18,1,0.27,0.03,0.64,0.03,0.03,2
35104,2020-08-15 23:40:38+00:00,1.29E+18,1.29E+18,1,0.27,0.17,0.52,0.02,0.02,2
35105,2020-08-15 23:40:10+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.03,0.88,4
35106,2020-08-15 23:40:08+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
35107,2020-08-15 23:39:52+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.73,0.07,3
35108,2020-08-15 23:39:45+00:00,1.29E+18,1.29E+18,-1,0.2,0.2,0.2,0.2,0.2,0
35109,2020-08-15 23:39:36+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.59,0.1,0.1,2
35110,2020-08-15 23:39:31+00:00,1.29E+18,1.29E+18,1,0.56,0.04,0.04,0.04,0.32,0
35111,2020-08-15 23:39:17+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.1,0.6,4
35112,2020-08-15 23:39:15+00:00,1.29E+18,1.29E+18,0,0.43,0.04,0.04,0.04,0.44,4
35113,2020-08-15 23:39:06+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.6,0.1,0.1,2
35114,2020-08-15 23:38:43+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
35115,2020-08-15 23:38:41+00:00,1.29E+18,1.29E+18,1,0.52,0.03,0.03,0.03,0.4,0
35116,2020-08-15 23:38:37+00:00,1.29E+18,1.29E+18,1,0.72,0.07,0.07,0.07,0.07,0
35117,2020-08-15 23:38:36+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.2,0.71,0.03,3
35118,2020-08-15 23:37:47+00:00,1.29E+18,1.29E+18,-1,0.02,0.02,0.49,0.28,0.19,2
35119,2020-08-15 23:37:46+00:00,1.29E+18,1.29E+18,1,0.6,0.1,0.1,0.1,0.1,0
35120,2020-08-15 23:37:36+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.84,0.04,3
35121,2020-08-15 23:37:16+00:00,1.29E+18,1.29E+18,-1,0.2,0.2,0.2,0.2,0.2,0
35122,2020-08-15 23:37:08+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.28,0.64,4
35123,2020-08-15 23:37:01+00:00,1.29E+18,1.29E+18,-1,0.74,0.02,0.2,0.02,0.02,0
35124,2020-08-15 23:36:59+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.26,0.67,0.03,3
35125,2020-08-15 23:36:58+00:00,1.29E+18,1.29E+18,-1,0.04,0.61,0.26,0.04,0.04,1
35126,2020-08-15 23:36:58+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.3,0.55,0.05,3
35127,2020-08-15 23:36:42+00:00,1.29E+18,1.29E+18,1,0.02,0.91,0.02,0.02,0.02,1
35128,2020-08-15 23:36:38+00:00,1.29E+18,1.29E+18,-1,0.45,0.03,0.03,0.47,0.03,3
35129,2020-08-15 23:36:37+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.73,0.07,0.07,2
35130,2020-08-15 23:36:22+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
35131,2020-08-15 23:36:14+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.1,0.6,4
35132,2020-08-15 23:36:03+00:00,1.29E+18,1.29E+18,-1,0.02,0.75,0.02,0.02,0.18,1
35133,2020-08-15 23:36:00+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.03,0.9,4
35134,2020-08-15 23:35:56+00:00,1.29E+18,1.29E+18,1,0.03,0.3,0.14,0.03,0.5,4
35135,2020-08-15 23:35:54+00:00,1.29E+18,1.29E+18,-1,0.1,0.1,0.59,0.1,0.1,2
35136,2020-08-15 23:35:49+00:00,1.29E+18,1.29E+18,-1,0.05,0.05,0.05,0.05,0.8,4
35137,2020-08-15 23:35:31+00:00,1.29E+18,1.29E+18,1,0.47,0.03,0.03,0.03,0.46,0
35138,2020-08-15 23:35:30+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.83,0.04,0.04,2
35139,2020-08-15 23:35:22+00:00,1.29E+18,1.29E+18,1,0.1,0.6,0.1,0.1,0.1,1
35140,2020-08-15 23:35:15+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.6,0.1,3
35141,2020-08-15 23:35:10+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.07,0.73,4
35142,2020-08-15 23:34:57+00:00,1.29E+18,1.29E+18,-1,0.03,0.74,0.16,0.03,0.03,1
35143,2020-08-15 23:34:53+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.44,0.47,0.03,3
35144,2020-08-15 23:34:42+00:00,1.29E+18,1.29E+18,-1,0.02,0.02,0.02,0.73,0.22,3
35145,2020-08-15 23:34:35+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.57,0.03,0.35,2
35146,2020-08-15 23:34:32+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.1,0.6,4
35147,2020-08-15 23:34:31+00:00,1.29E+18,1.29E+18,0,0.02,0.5,0.02,0.44,0.02,1
35148,2020-08-15 23:34:17+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.07,0.73,4
35149,2020-08-15 23:34:17+00:00,1.29E+18,1.29E+18,1,0.8,0.05,0.05,0.05,0.05,0
35150,2020-08-15 23:34:13+00:00,1.29E+18,1.29E+18,0,0.1,0.59,0.1,0.1,0.1,1
35151,2020-08-15 23:34:06+00:00,1.29E+18,1.29E+18,0,0.05,0.05,0.8,0.05,0.05,2
35152,2020-08-15 23:34:00+00:00,1.29E+18,1.29E+18,0,0.83,0.04,0.04,0.04,0.04,0
35153,2020-08-15 23:33:46+00:00,1.29E+18,1.29E+18,1,0.49,0.05,0.05,0.36,0.05,0
35154,2020-08-15 23:33:34+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
35155,2020-08-15 23:33:22+00:00,1.29E+18,1.29E+18,-1,0.07,0.73,0.07,0.07,0.07,1
35156,2020-08-15 23:33:22+00:00,1.29E+18,1.29E+18,1,0.4,0.07,0.07,0.07,0.4,0
35157,2020-08-15 23:33:17+00:00,1.29E+18,1.29E+18,-1,0.02,0.33,0.61,0.02,0.02,2
35158,2020-08-15 23:33:03+00:00,1.29E+18,1.29E+18,1,0.03,0.6,0.03,0.03,0.3,1
35159,2020-08-15 23:32:54+00:00,1.29E+18,1.29E+18,0,0.4,0.07,0.07,0.4,0.07,0
35160,2020-08-15 23:32:54+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.73,0.07,3
35161,2020-08-15 23:32:47+00:00,1.29E+18,1.29E+18,-1,0.03,0.61,0.3,0.03,0.03,1
35162,2020-08-15 23:32:39+00:00,1.29E+18,1.29E+18,-1,0.2,0.2,0.2,0.2,0.2,0
35163,2020-08-15 23:32:20+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.03,0.86,4
35164,2020-08-15 23:32:12+00:00,1.29E+18,1.29E+18,1,0.45,0.02,0.02,0.02,0.5,4
35165,2020-08-15 23:31:53+00:00,1.29E+18,1.29E+18,1,0.44,0.07,0.07,0.36,0.07,0
35166,2020-08-15 23:31:16+00:00,1.29E+18,1.29E+18,-1,0.07,0.07,0.07,0.73,0.07,3
35167,2020-08-15 23:30:59+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.88,0.03,3
35168,2020-08-15 23:30:56+00:00,1.29E+18,1.29E+18,0,0.02,0.91,0.02,0.02,0.02,1
35169,2020-08-15 23:30:51+00:00,1.29E+18,1.29E+18,-1,0.02,0.18,0.02,0.14,0.63,4
35170,2020-08-15 23:30:49+00:00,1.29E+18,1.29E+18,1,0.73,0.02,0.21,0.02,0.02,0
35171,2020-08-15 23:30:37+00:00,1.29E+18,1.29E+18,1,0.2,0.2,0.2,0.2,0.2,0
35172,2020-08-15 23:30:35+00:00,1.29E+18,1.29E+18,1,0.02,0.23,0.72,0.02,0.02,2
35173,2020-08-15 23:30:29+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
35174,2020-08-15 23:30:28+00:00,1.29E+18,1.29E+18,0,0.07,0.26,0.07,0.07,0.54,4
35175,2020-08-15 23:30:08+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.6,0.1,0.1,2
35176,2020-08-15 23:30:04+00:00,1.29E+18,1.29E+18,1,0.24,0.39,0.3,0.03,0.03,1
35177,2020-08-15 23:30:01+00:00,1.29E+18,1.29E+18,0,0.03,0.41,0.03,0.03,0.5,4
35178,2020-08-15 23:29:27+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.48,0.07,0.31,2
35179,2020-08-15 23:29:02+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.6,0.1,3
35180,2020-08-15 23:28:48+00:00,1.29E+18,1.29E+18,-1,0.07,0.4,0.4,0.07,0.07,1
35181,2020-08-15 23:28:33+00:00,1.29E+18,1.29E+18,-1,0.05,0.05,0.05,0.8,0.05,3
35182,2020-08-15 23:28:21+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.02,0.77,0.17,3
35183,2020-08-15 23:28:04+00:00,1.29E+18,1.29E+18,1,0.19,0.03,0.62,0.14,0.03,2
35184,2020-08-15 23:27:56+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.1,0.6,4
35185,2020-08-15 23:27:45+00:00,1.29E+18,1.29E+18,1,0.73,0.07,0.07,0.07,0.07,0
35186,2020-08-15 23:27:43+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
35187,2020-08-15 23:27:33+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.56,0.05,0.29,2
35188,2020-08-15 23:27:29+00:00,1.29E+18,1.29E+18,1,0.34,0.03,0.57,0.03,0.03,2
35189,2020-08-15 23:27:29+00:00,1.29E+18,1.29E+18,1,0.05,0.33,0.05,0.05,0.51,4
35190,2020-08-15 23:27:28+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.8,0.05,3
35191,2020-08-15 23:27:25+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.33,0.04,0.55,4
35192,2020-08-15 23:27:16+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.59,0.1,3
35193,2020-08-15 23:27:02+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.73,0.07,0.07,2
35194,2020-08-15 23:26:46+00:00,1.29E+18,1.29E+18,-1,0.03,0.55,0.03,0.37,0.03,1
35195,2020-08-15 23:26:40+00:00,1.29E+18,1.29E+18,0,0.03,0.03,0.03,0.86,0.03,3
35196,2020-08-15 23:25:47+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.92,0.02,0.02,2
35197,2020-08-15 23:25:38+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.07,0.73,4
35198,2020-08-15 23:25:05+00:00,1.29E+18,1.29E+18,1,0.68,0.02,0.25,0.02,0.02,0
35199,2020-08-15 23:25:01+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.73,0.07,3
35200,2020-08-15 23:24:52+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.77,0.02,0.17,2
35201,2020-08-15 23:24:36+00:00,1.29E+18,1.29E+18,0,0.04,0.04,0.42,0.46,0.04,3
35202,2020-08-15 23:24:08+00:00,1.29E+18,1.29E+18,-1,0.21,0.03,0.03,0.56,0.17,3
35203,2020-08-15 23:24:01+00:00,1.29E+18,1.29E+18,-1,0.05,0.8,0.05,0.05,0.05,1
35204,2020-08-15 23:24:00+00:00,1.29E+18,1.29E+18,-1,0.02,0.43,0.02,0.02,0.5,4
35205,2020-08-15 23:23:51+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.47,0.38,0.05,2
35206,2020-08-15 23:23:50+00:00,1.29E+18,1.29E+18,1,0.03,0.72,0.03,0.03,0.18,1
35207,2020-08-15 23:23:36+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.73,0.07,3
35208,2020-08-15 23:23:10+00:00,1.29E+18,1.29E+18,1,0.2,0.73,0.02,0.02,0.02,1
35209,2020-08-15 23:22:52+00:00,1.29E+18,1.29E+18,1,0.02,0.22,0.13,0.02,0.61,4
35210,2020-08-15 23:22:17+00:00,1.29E+18,1.29E+18,0,0.05,0.05,0.05,0.05,0.8,4
35211,2020-08-15 23:22:11+00:00,1.29E+18,1.29E+18,1,0.03,0.24,0.19,0.03,0.51,4
35212,2020-08-15 23:21:54+00:00,1.29E+18,1.29E+18,0,0.04,0.7,0.18,0.04,0.04,1
35213,2020-08-15 23:21:54+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.36,0.53,0.04,3
35214,2020-08-15 23:21:46+00:00,1.29E+18,1.29E+18,1,0.02,0.22,0.55,0.2,0.02,2
35215,2020-08-15 23:21:41+00:00,1.29E+18,1.29E+18,1,0.38,0.02,0.02,0.56,0.02,3
35216,2020-08-15 23:21:17+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.07,0.73,4
35217,2020-08-15 23:21:17+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.34,0.46,4
35218,2020-08-15 23:21:12+00:00,1.29E+18,1.29E+18,0,0.74,0.15,0.03,0.03,0.03,0
35219,2020-08-15 23:21:10+00:00,1.29E+18,1.29E+18,-1,0.26,0.03,0.03,0.66,0.03,3
35220,2020-08-15 23:21:07+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.43,0.48,4
35221,2020-08-15 23:20:47+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.88,0.03,3
35222,2020-08-15 23:20:42+00:00,1.29E+18,1.29E+18,1,0.2,0.03,0.71,0.03,0.03,2
35223,2020-08-15 23:20:37+00:00,1.29E+18,1.29E+18,-1,0.01,0.59,0.01,0.01,0.37,1
35224,2020-08-15 23:20:34+00:00,1.29E+18,1.29E+18,1,0.37,0.02,0.57,0.02,0.02,2
35225,2020-08-15 23:20:34+00:00,1.29E+18,1.29E+18,0,0.03,0.03,0.03,0.03,0.86,4
35226,2020-08-15 23:20:34+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
35227,2020-08-15 23:20:18+00:00,1.29E+18,1.29E+18,1,0.04,0.31,0.23,0.04,0.37,4
35228,2020-08-15 23:19:58+00:00,1.29E+18,1.29E+18,1,0.68,0.02,0.02,0.14,0.14,0
35229,2020-08-15 23:19:55+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.56,0.05,0.29,2
35230,2020-08-15 23:19:49+00:00,1.29E+18,1.29E+18,1,0.02,0.55,0.02,0.02,0.38,1
35231,2020-08-15 23:19:36+00:00,1.29E+18,1.29E+18,1,0.35,0.03,0.03,0.54,0.03,3
35232,2020-08-15 23:19:33+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
35233,2020-08-15 23:19:24+00:00,1.29E+18,1.29E+18,-1,0.1,0.1,0.1,0.1,0.59,4
35234,2020-08-15 23:19:23+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.1,0.6,4
35235,2020-08-15 23:19:20+00:00,1.29E+18,1.29E+18,-1,0.03,0.42,0.35,0.18,0.03,1
35236,2020-08-15 23:19:12+00:00,1.29E+18,1.29E+18,1,0.2,0.03,0.03,0.03,0.7,4
35237,2020-08-15 23:19:08+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
35238,2020-08-15 23:18:43+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.8,0.05,0.05,2
35239,2020-08-15 23:18:33+00:00,1.29E+18,1.29E+18,-1,0.03,0.59,0.03,0.34,0.03,1
35240,2020-08-15 23:18:26+00:00,1.29E+18,1.29E+18,1,0.04,0.29,0.04,0.59,0.04,3
35241,2020-08-15 23:18:26+00:00,1.29E+18,1.29E+18,1,0.4,0.52,0.03,0.03,0.03,1
35242,2020-08-15 23:18:23+00:00,1.29E+18,1.29E+18,0,0.02,0.66,0.02,0.29,0.02,1
35243,2020-08-15 23:18:20+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.6,0.1,3
35244,2020-08-15 23:18:18+00:00,1.29E+18,1.29E+18,0,0.35,0.03,0.03,0.54,0.03,3
35245,2020-08-15 23:18:17+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
35246,2020-08-15 23:18:17+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.52,0.03,0.38,2
35247,2020-08-15 23:18:17+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.73,0.07,3
35248,2020-08-15 23:18:12+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
35249,2020-08-15 23:18:06+00:00,1.29E+18,1.29E+18,-1,0.7,0.04,0.04,0.17,0.04,0
35250,2020-08-15 23:18:01+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.69,0.03,0.22,2
35251,2020-08-15 23:17:48+00:00,1.29E+18,1.29E+18,1,0.38,0.03,0.55,0.03,0.03,2
35252,2020-08-15 23:17:39+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
35253,2020-08-15 23:17:28+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.79,0.05,3
35254,2020-08-15 23:17:10+00:00,1.29E+18,1.29E+18,0,0.05,0.55,0.05,0.3,0.05,1
35255,2020-08-15 23:17:03+00:00,1.29E+18,1.29E+18,-1,0.05,0.05,0.05,0.16,0.69,4
35256,2020-08-15 23:16:40+00:00,1.29E+18,1.29E+18,1,0.07,0.39,0.4,0.07,0.07,2
35257,2020-08-15 23:16:18+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.1,0.6,4
35258,2020-08-15 23:16:12+00:00,1.29E+18,1.29E+18,1,0.2,0.2,0.2,0.2,0.2,0
35259,2020-08-15 23:15:59+00:00,1.29E+18,1.29E+18,1,0.51,0.03,0.03,0.03,0.41,0
35260,2020-08-15 23:15:48+00:00,1.29E+18,1.29E+18,1,0.24,0.16,0.01,0.58,0.01,3
35261,2020-08-15 23:15:47+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
35262,2020-08-15 23:15:44+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.73,0.07,0.07,2
35263,2020-08-15 23:15:43+00:00,1.29E+18,1.29E+18,-1,0.03,0.51,0.03,0.41,0.03,1
35264,2020-08-15 23:15:38+00:00,1.29E+18,1.29E+18,-1,0.07,0.07,0.07,0.07,0.73,4
35265,2020-08-15 23:15:23+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.6,0.1,0.1,2
35266,2020-08-15 23:15:19+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
35267,2020-08-15 23:15:19+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.73,0.07,3
35268,2020-08-15 23:15:05+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.34,0.51,4
35269,2020-08-15 23:15:03+00:00,1.29E+18,1.29E+18,-1,0.24,0.61,0.05,0.05,0.05,1
35270,2020-08-15 23:14:44+00:00,1.29E+18,1.29E+18,-1,0.04,0.59,0.29,0.04,0.04,1
35271,2020-08-15 23:14:43+00:00,1.29E+18,1.29E+18,-1,0.1,0.1,0.1,0.6,0.1,3
35272,2020-08-15 23:14:20+00:00,1.29E+18,1.29E+18,1,0.05,0.8,0.05,0.05,0.05,1
35273,2020-08-15 23:13:59+00:00,1.29E+18,1.29E+18,-1,0.04,0.55,0.04,0.04,0.33,1
35274,2020-08-15 23:13:49+00:00,1.29E+18,1.29E+18,-1,0.1,0.1,0.1,0.6,0.1,3
35275,2020-08-15 23:13:36+00:00,1.29E+18,1.29E+18,0,0.05,0.8,0.05,0.05,0.05,1
35276,2020-08-15 23:13:32+00:00,1.29E+18,1.29E+18,-1,0.02,0.09,0.18,0.5,0.21,3
35277,2020-08-15 23:13:25+00:00,1.29E+18,1.29E+18,-1,0.1,0.1,0.1,0.1,0.6,4
35278,2020-08-15 23:13:03+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.28,0.64,4
35279,2020-08-15 23:12:42+00:00,1.29E+18,1.29E+18,1,0.04,0.26,0.25,0.41,0.04,3
35280,2020-08-15 23:12:25+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.6,0.1,3
35281,2020-08-15 23:12:22+00:00,1.29E+18,1.29E+18,1,0.03,0.72,0.18,0.03,0.03,1
35282,2020-08-15 23:12:13+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.73,0.07,3
35283,2020-08-15 23:12:06+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.02,0.81,0.14,3
35284,2020-08-15 23:11:18+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.6,0.1,3
35285,2020-08-15 23:11:11+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.49,0.43,3
35286,2020-08-15 23:11:04+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.63,0.29,0.03,2
35287,2020-08-15 23:10:52+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
35288,2020-08-15 23:10:51+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
35289,2020-08-15 23:10:50+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.1,0.6,4
